Berlin,BER,London,LOND,2020-02-02 09:00,127,Virgin Atlantic,A,Boing-747
Tehran,THRA,Stokholms,STOC,2020-05-14 13:00,363,Japan Airlines,C,ATR-72
Berlin,BER,ROME,ROME,2020-11-26 11:00,336,La Compagnie,C,Boing-737
Munich,SBA,Barcelona,BCN,2021-06-22 12:00,227,Japan Airlines,C,Boing-MD
ROME,FCO,London,NHR,2021-06-04 01:00,428,Air New Zealand,C,Boing-MD
Stokholms,STOC,Manchester,MHT,2021-10-14 00:00,228,Turkish Airlines,B,Airbus-A380
Munich,SBA,Berlin,BLI,2020-01-03 19:00,196,Turkish Airlines,A,Boing-747
ROME,CIA,Manchester,MAN,2020-08-21 09:00,390,Singapore Airlines,B,Airbus-A320
Berlin,BLI,ROME,ROME,2021-06-29 12:00,483,Air New Zealand,A,Boing-747
Manchester,MAN,London,STN,2021-01-10 15:00,296,Qatar Airways,B,Boing-MD
Berlin,BTV,Tehran,THR,2020-08-31 14:00,293,Korean Air,B,Boing-747
Tehran,THR,ROME,CIA,2021-04-30 22:00,201,Korean Air,B,Boing-737
New York,EWR,Madrid,MAD,2020-10-25 09:00,132,La Compagnie,C,Airbus-A320
ROME,ROME,Munich,MUC,2020-04-06 03:00,134,EVA Air,C,Airbus-A320
London,LOND,Munich,LGB,2020-10-04 18:00,434,Turkish Airlines,B,Airbus-A380
Stokholms,ARN,ROME,CIA,2020-09-17 03:00,342,Air New Zealand,A,Boing-747
ROME,ROME,Barcelona,BCN,2021-01-11 15:00,219,Virgin Atlantic,A,Airbus-A380
Munich,MUC,Manchester,MAN,2021-04-03 11:00,304,Air New Zealand,B,Boing-737
Tehran,THR,Munich,SBA,2021-01-28 10:00,163,Qatar Airways,C,Boing-747
ROME,ROME,Madrid,MAD,2020-06-05 05:00,115,Virgin Atlantic,B,Boing-737
Berlin,BTV,Munich,LGB,2020-02-19 06:00,311,EVA Air,C,Boing-MD
Munich,MUC,New York,EWR,2020-05-31 22:00,147,Turkish Airlines,C,Boing-737
Manchester,MHT,Stokholms,ARN,2020-12-31 09:00,162,Japan Airlines,A,Boing-737
Manchester,MAN,London,LOND,2020-09-07 13:00,338,Turkish Airlines,B,Airbus-A380
Tehran,THR,London,STN,2020-07-25 04:00,328,Qatar Airways,A,Boing-MD
London,LGW,Berlin,BTV,2021-02-20 06:00,290,Turkish Airlines,A,Boing-737
ROME,FCO,Tehran,IKA,2020-08-13 12:00,314,Turkish Airlines,C,Boing-MD
Barcelona,BLA,Munich,MUC,2021-06-13 11:00,247,Turkish Airlines,A,ATR-72
Munich,MUC,Tehran,THR,2021-09-24 17:00,493,Qatar Airways,A,Boing-747
New York,JFK,Barcelona,BLA,2021-12-07 14:00,330,Air New Zealand,B,Boing-MD
Madrid,MAD,Stokholms,ARN,2021-12-24 09:00,432,Korean Air,A,Boing-737
Madrid,MAD,Stokholms,ARN,2020-07-09 02:00,331,Air New Zealand,B,Boing-MD
Munich,LGB,Barcelona,BLA,2020-10-24 15:00,281,La Compagnie,B,ATR-72
London,LOND,New York,NYCA,2020-09-04 22:00,241,Air New Zealand,C,Airbus-A380
New York,JFK,London,STN,2020-09-03 10:00,368,Emirates,A,Boing-737
Tehran,IKA,Manchester,MAN,2021-11-12 00:00,272,EVA Air,A,Boing-MD
London,STN,New York,JFK,2021-03-30 14:00,134,EVA Air,C,Airbus-A380
ROME,FCO,Stokholms,STOC,2021-10-23 07:00,245,Virgin Atlantic,C,Airbus-A380
ROME,CIA,London,NHR,2021-06-13 05:00,450,EVA Air,C,ATR-72
London,STN,Manchester,MAN,2020-07-26 12:00,218,Emirates,C,Boing-747
Stokholms,ARN,Barcelona,BLA,2020-06-24 18:00,471,Singapore Airlines,A,ATR-72
Barcelona,BCN,Manchester,MAN,2021-05-15 19:00,465,Qatar Airways,A,Boing-747
Munich,SBA,Manchester,MAN,2020-03-21 10:00,243,Singapore Airlines,B,Airbus-A380
New York,NYCA,ROME,ROME,2021-08-18 16:00,402,Turkish Airlines,C,ATR-72
New York,EWR,Tehran,IKA,2021-05-13 20:00,247,La Compagnie,C,Airbus-A320
Tehran,THR,London,LGW,2020-06-26 13:00,397,Japan Airlines,B,Boing-MD
ROME,ROME,Stokholms,STOC,2021-04-23 18:00,220,Japan Airlines,A,Boing-737
Berlin,BER,Munich,LGB,2020-12-13 18:00,411,La Compagnie,A,Boing-747
Berlin,BTV,Stokholms,STOC,2021-08-13 21:00,442,Turkish Airlines,C,Boing-MD
Tehran,THR,Stokholms,ARN,2020-01-01 00:00,309,Korean Air,A,ATR-72
New York,JFK,ROME,ROME,2020-07-11 20:00,498,La Compagnie,C,Boing-747
New York,NYCA,Barcelona,BLA,2020-09-22 16:00,441,Singapore Airlines,B,Airbus-A380
London,LGW,Manchester,MHT,2021-05-12 10:00,311,Turkish Airlines,B,Airbus-A320
Munich,MUC,Tehran,THR,2020-05-11 07:00,182,Korean Air,B,Airbus-A320
London,NHR,ROME,ROME,2020-09-11 16:00,300,La Compagnie,C,Boing-MD
Stokholms,ARN,Munich,SBA,2020-07-01 16:00,458,Virgin Atlantic,C,Boing-MD
Tehran,THRA,Berlin,BTV,2020-03-03 14:00,208,Japan Airlines,C,ATR-72
ROME,FCO,Tehran,THRA,2020-11-10 08:00,412,EVA Air,A,Boing-737
Tehran,THR,Berlin,BER,2021-11-18 06:00,421,Virgin Atlantic,C,ATR-72
London,STN,Munich,LGB,2021-09-27 11:00,429,Singapore Airlines,C,Airbus-A320
Stokholms,ARN,Berlin,BER,2020-02-28 17:00,338,La Compagnie,A,Boing-MD
Barcelona,BCN,New York,NYCA,2021-06-09 17:00,207,La Compagnie,B,ATR-72
New York,JFK,Stokholms,STOC,2021-06-29 06:00,210,Japan Airlines,B,Boing-737
London,STN,Stokholms,STOC,2020-03-14 23:00,295,EVA Air,B,Airbus-A380
Madrid,MAD,London,LGW,2021-10-06 10:00,381,Japan Airlines,A,Boing-MD
Berlin,BER,Munich,SBA,2020-09-08 09:00,481,La Compagnie,C,Airbus-A380
Berlin,BLI,Munich,MUC,2021-09-09 02:00,201,Turkish Airlines,A,Boing-MD
Tehran,THRA,ROME,FCO,2021-09-10 00:00,267,Qatar Airways,B,Boing-MD
Barcelona,BCN,Munich,LGB,2020-02-09 07:00,418,Turkish Airlines,A,Boing-737
Barcelona,BLA,Munich,MUC,2020-05-04 06:00,410,EVA Air,B,Airbus-A320
Madrid,MAD,New York,EWR,2021-03-07 09:00,131,Japan Airlines,B,Boing-MD
ROME,CIA,Berlin,BTV,2020-06-30 10:00,413,Japan Airlines,B,ATR-72
Barcelona,BCN,Munich,MUC,2020-11-27 01:00,386,Japan Airlines,B,Boing-747
Munich,LGB,ROME,ROME,2021-07-19 21:00,281,Korean Air,C,Boing-MD
Berlin,BER,Stokholms,STOC,2021-11-13 16:00,108,Korean Air,C,ATR-72
Manchester,MAN,Tehran,IKA,2021-05-01 03:00,407,EVA Air,A,Boing-MD
Stokholms,STOC,New York,EWR,2020-05-13 23:00,264,Virgin Atlantic,C,Airbus-A320
ROME,ROME,Stokholms,STOC,2021-08-26 11:00,355,Singapore Airlines,C,ATR-72
New York,JFK,Munich,LGB,2020-04-29 06:00,291,Virgin Atlantic,C,ATR-72
London,STN,Tehran,THR,2021-07-10 16:00,300,Turkish Airlines,B,Airbus-A320
Tehran,THR,Barcelona,BLA,2020-08-17 05:00,337,Japan Airlines,C,Boing-MD
Stokholms,ARN,London,STN,2020-09-09 23:00,448,Virgin Atlantic,A,Boing-737
London,STN,Berlin,BTV,2021-07-21 10:00,396,Qatar Airways,A,Boing-737
Berlin,BTV,Tehran,THRA,2021-12-18 03:00,471,Air New Zealand,B,Airbus-A380
Barcelona,BCN,Manchester,MAN,2021-04-20 02:00,248,Virgin Atlantic,A,Boing-MD
Tehran,IKA,Berlin,BTV,2021-09-28 08:00,172,Turkish Airlines,C,Boing-747
Tehran,THR,Berlin,BLI,2021-01-07 15:00,288,Virgin Atlantic,B,Boing-747
London,LGW,Barcelona,BLA,2021-08-11 09:00,163,Singapore Airlines,B,Boing-MD
New York,NYCA,London,LGW,2020-12-09 12:00,128,Singapore Airlines,C,Airbus-A320
Munich,MUC,New York,NYCA,2021-09-08 13:00,449,EVA Air,C,Boing-MD
London,LOND,Munich,LGB,2021-09-18 10:00,188,Japan Airlines,B,Boing-737
Berlin,BTV,New York,EWR,2020-07-07 03:00,287,Turkish Airlines,C,Airbus-A320
Munich,MUC,New York,EWR,2021-06-12 02:00,205,Emirates,C,Boing-737
ROME,ROME,New York,JFK,2020-05-18 03:00,356,Japan Airlines,A,ATR-72
Berlin,BER,London,STN,2020-11-11 07:00,343,Emirates,A,Boing-747
Madrid,MAD,Tehran,THR,2021-10-07 00:00,421,Qatar Airways,B,ATR-72
Berlin,BTV,Stokholms,STOC,2020-04-25 09:00,267,Air New Zealand,A,Boing-MD
Berlin,BER,London,LGW,2021-09-05 10:00,364,EVA Air,C,Airbus-A380
Munich,LGB,Berlin,BER,2021-03-09 21:00,282,Korean Air,B,Boing-737
Tehran,THR,Munich,SBA,2020-09-08 13:00,391,Emirates,C,Airbus-A380
Munich,SBA,Stokholms,ARN,2021-07-10 07:00,408,Air New Zealand,B,Boing-737
New York,NYCA,Berlin,BTV,2020-09-15 07:00,342,Air New Zealand,B,Boing-737
Munich,SBA,Madrid,MAD,2020-12-01 10:00,406,Virgin Atlantic,B,Airbus-A320
London,STN,Manchester,MAN,2020-06-11 12:00,221,Japan Airlines,C,Boing-747
Madrid,MAD,Stokholms,STOC,2021-09-17 09:00,167,La Compagnie,C,Boing-737
Berlin,BTV,London,STN,2020-11-10 11:00,385,EVA Air,B,Boing-737
Tehran,IKA,ROME,FCO,2021-09-13 08:00,428,Qatar Airways,C,Boing-747
ROME,CIA,London,STN,2021-05-26 13:00,130,Virgin Atlantic,A,Boing-737
Barcelona,BCN,Munich,LGB,2021-12-18 14:00,478,Singapore Airlines,B,Airbus-A320
Barcelona,BLA,Stokholms,STOC,2021-09-02 00:00,115,Turkish Airlines,B,Boing-737
Madrid,MAD,London,LOND,2020-05-21 14:00,230,Singapore Airlines,B,Boing-737
Tehran,THR,New York,EWR,2021-02-25 23:00,275,EVA Air,A,Airbus-A380
Berlin,BER,Tehran,THRA,2020-09-14 00:00,497,La Compagnie,C,Airbus-A320
Munich,SBA,Tehran,THRA,2020-05-06 02:00,343,Emirates,B,Airbus-A380
Munich,MUC,Berlin,BTV,2021-11-05 16:00,302,La Compagnie,C,Boing-737
London,NHR,Barcelona,BLA,2021-11-09 15:00,224,Air New Zealand,B,Boing-737
Tehran,THR,Barcelona,BCN,2020-08-29 09:00,213,Japan Airlines,A,Boing-737
Munich,MUC,ROME,FCO,2020-07-09 10:00,355,Japan Airlines,C,Boing-MD
London,NHR,Barcelona,BCN,2020-09-04 10:00,431,Air New Zealand,C,ATR-72
Madrid,MAD,ROME,CIA,2020-06-02 08:00,281,Japan Airlines,B,Boing-MD
ROME,FCO,London,LGW,2020-11-24 18:00,157,La Compagnie,C,ATR-72
London,LOND,Munich,MUC,2020-12-16 19:00,362,Turkish Airlines,B,Boing-737
Manchester,MAN,Munich,LGB,2020-06-12 11:00,203,Air New Zealand,C,Boing-747
ROME,CIA,London,LGW,2021-11-11 18:00,200,Turkish Airlines,C,Airbus-A380
Berlin,BTV,Manchester,MAN,2020-11-30 20:00,130,Japan Airlines,C,Airbus-A320
New York,NYCA,Manchester,MHT,2020-06-01 15:00,363,EVA Air,B,Airbus-A320
Stokholms,STOC,Munich,LGB,2021-02-01 17:00,376,Korean Air,B,Boing-747
Stokholms,STOC,Berlin,BTV,2020-05-03 22:00,165,Air New Zealand,A,Boing-737
ROME,ROME,Manchester,MHT,2020-01-14 07:00,111,Air New Zealand,B,Boing-737
Barcelona,BLA,New York,NYCA,2021-05-04 22:00,159,Singapore Airlines,A,Boing-MD
Munich,LGB,Stokholms,ARN,2021-01-20 20:00,111,Qatar Airways,A,Airbus-A380
Stokholms,STOC,Manchester,MAN,2021-08-26 21:00,414,Japan Airlines,C,Airbus-A320
Barcelona,BLA,Munich,LGB,2020-10-04 08:00,138,EVA Air,B,Boing-747
New York,NYCA,London,LOND,2020-05-31 00:00,223,Virgin Atlantic,C,Boing-747
ROME,FCO,Stokholms,ARN,2020-10-07 13:00,193,La Compagnie,C,Airbus-A380
London,NHR,Tehran,THRA,2020-04-15 17:00,223,Turkish Airlines,A,Airbus-A320
Manchester,MAN,Tehran,THR,2020-12-27 01:00,245,Virgin Atlantic,C,ATR-72
New York,EWR,London,STN,2020-05-16 05:00,216,Air New Zealand,C,Boing-737
ROME,ROME,Barcelona,BCN,2020-04-04 06:00,343,Singapore Airlines,A,Airbus-A380
London,STN,Stokholms,STOC,2020-12-28 13:00,254,Virgin Atlantic,C,Boing-747
Stokholms,ARN,ROME,ROME,2020-06-15 08:00,168,Turkish Airlines,C,Airbus-A320
New York,EWR,London,LGW,2021-05-16 15:00,165,Turkish Airlines,A,Boing-747
ROME,FCO,Berlin,BER,2021-10-26 14:00,339,Air New Zealand,B,Boing-MD
Madrid,MAD,London,LGW,2020-11-21 15:00,219,Singapore Airlines,C,Boing-747
ROME,FCO,Stokholms,STOC,2021-07-08 13:00,480,Korean Air,A,Airbus-A320
ROME,CIA,London,NHR,2020-12-16 21:00,213,La Compagnie,A,Boing-MD
ROME,CIA,Barcelona,BCN,2021-04-27 21:00,290,Emirates,A,Boing-MD
Munich,LGB,Manchester,MAN,2020-06-01 17:00,418,Turkish Airlines,B,ATR-72
London,NHR,Stokholms,ARN,2020-06-27 20:00,118,La Compagnie,B,Boing-737
New York,NYCA,Tehran,IKA,2020-10-13 14:00,417,Korean Air,B,Airbus-A320
New York,NYCA,Tehran,THRA,2021-06-05 01:00,264,Emirates,B,Boing-MD
Barcelona,BLA,Manchester,MAN,2020-07-09 01:00,132,Air New Zealand,A,Boing-737
Berlin,BTV,ROME,FCO,2021-10-23 23:00,428,Japan Airlines,A,Boing-737
New York,JFK,Munich,LGB,2020-08-07 05:00,217,Japan Airlines,B,Boing-MD
Berlin,BTV,ROME,ROME,2021-09-11 15:00,188,Korean Air,A,Boing-737
New York,NYCA,Stokholms,ARN,2020-05-03 20:00,336,La Compagnie,C,ATR-72
ROME,FCO,Berlin,BER,2021-09-18 05:00,432,Qatar Airways,A,Airbus-A320
Munich,LGB,Berlin,BLI,2021-04-11 03:00,365,La Compagnie,C,ATR-72
Stokholms,STOC,Barcelona,BLA,2021-10-15 02:00,281,Korean Air,B,Airbus-A380
London,STN,ROME,ROME,2021-08-02 07:00,438,Qatar Airways,C,Boing-747
London,STN,Barcelona,BLA,2021-02-15 05:00,287,Qatar Airways,B,Boing-747
Berlin,BLI,Tehran,IKA,2020-08-01 05:00,127,Japan Airlines,A,Boing-737
London,LGW,Tehran,IKA,2021-06-23 17:00,369,Air New Zealand,B,Airbus-A320
Barcelona,BCN,London,NHR,2021-11-07 07:00,269,Korean Air,B,Airbus-A320
Manchester,MHT,Munich,LGB,2020-09-04 00:00,128,La Compagnie,B,Boing-MD
Tehran,IKA,London,NHR,2020-01-19 19:00,302,EVA Air,A,ATR-72
Madrid,MAD,New York,NYCA,2021-08-25 22:00,200,Singapore Airlines,A,Airbus-A380
London,LGW,Barcelona,BCN,2020-11-08 13:00,144,Emirates,A,Airbus-A320
Berlin,BTV,Barcelona,BLA,2021-07-15 03:00,232,Korean Air,B,Boing-MD
Berlin,BTV,Stokholms,STOC,2020-03-06 17:00,156,La Compagnie,B,Boing-MD
Tehran,THRA,London,LGW,2020-04-02 20:00,185,Singapore Airlines,B,Boing-747
ROME,ROME,Madrid,MAD,2020-02-28 08:00,107,Emirates,C,Airbus-A320
Tehran,THR,Stokholms,ARN,2021-01-09 10:00,107,La Compagnie,C,Boing-MD
Berlin,BTV,Stokholms,STOC,2020-12-24 01:00,279,Emirates,B,Boing-737
ROME,ROME,Berlin,BER,2021-03-30 19:00,422,Singapore Airlines,C,Boing-747
Berlin,BTV,Barcelona,BLA,2021-06-01 14:00,489,La Compagnie,A,ATR-72
Munich,SBA,Barcelona,BLA,2021-07-07 22:00,165,La Compagnie,A,Airbus-A320
Tehran,THR,Manchester,MAN,2020-03-09 00:00,284,Qatar Airways,B,ATR-72
Munich,SBA,New York,EWR,2021-05-06 04:00,416,Singapore Airlines,B,Boing-747
ROME,ROME,Tehran,THR,2021-10-23 09:00,107,Singapore Airlines,C,Airbus-A380
Madrid,MAD,Barcelona,BCN,2020-03-12 22:00,123,Turkish Airlines,C,Boing-MD
Tehran,THRA,Berlin,BLI,2020-09-30 07:00,207,Qatar Airways,C,Airbus-A320
New York,EWR,Barcelona,BLA,2020-09-22 07:00,147,Turkish Airlines,C,Boing-MD
Tehran,THR,Manchester,MAN,2020-03-21 23:00,413,Virgin Atlantic,B,Airbus-A320
Munich,MUC,Tehran,IKA,2020-03-26 08:00,312,EVA Air,A,Boing-737
Tehran,THRA,ROME,FCO,2021-12-30 15:00,496,EVA Air,A,Airbus-A380
Munich,SBA,Berlin,BER,2021-07-04 22:00,424,Japan Airlines,A,Airbus-A380
ROME,FCO,London,STN,2021-07-26 11:00,443,La Compagnie,C,Boing-747
Tehran,THR,Munich,LGB,2021-04-16 23:00,432,Virgin Atlantic,C,Boing-737
Munich,SBA,New York,NYCA,2020-11-12 13:00,365,Air New Zealand,A,ATR-72
Berlin,BLI,Madrid,MAD,2020-01-23 02:00,473,La Compagnie,A,Boing-737
Munich,LGB,Barcelona,BLA,2021-06-04 05:00,117,La Compagnie,C,ATR-72
Berlin,BER,New York,NYCA,2020-12-07 15:00,496,Air New Zealand,C,ATR-72
London,LGW,Tehran,THR,2020-04-02 01:00,449,Japan Airlines,A,Airbus-A320
London,NHR,New York,EWR,2020-11-10 10:00,255,Qatar Airways,A,Boing-737
Tehran,THRA,Berlin,BER,2021-07-27 08:00,235,Singapore Airlines,B,Boing-737
London,LGW,ROME,FCO,2021-03-16 20:00,228,Air New Zealand,A,ATR-72
Madrid,MAD,Barcelona,BLA,2021-01-10 15:00,250,Emirates,A,Airbus-A380
Manchester,MHT,Madrid,MAD,2021-12-07 10:00,299,Turkish Airlines,B,Boing-737
New York,NYCA,Madrid,MAD,2021-02-07 14:00,181,Singapore Airlines,A,Airbus-A380
London,STN,ROME,ROME,2020-12-21 04:00,200,Singapore Airlines,A,Airbus-A380
Berlin,BER,Munich,SBA,2020-05-10 18:00,225,Virgin Atlantic,B,Boing-747
Tehran,THR,Berlin,BLI,2020-10-23 21:00,247,Virgin Atlantic,A,Boing-737
Berlin,BTV,ROME,CIA,2021-08-14 22:00,279,Virgin Atlantic,C,Boing-737
Munich,SBA,ROME,FCO,2021-02-06 19:00,473,Japan Airlines,C,Boing-747
Tehran,THR,Madrid,MAD,2021-02-11 16:00,472,La Compagnie,B,Boing-747
ROME,ROME,Madrid,MAD,2020-01-01 18:00,224,La Compagnie,C,ATR-72
Tehran,THR,Berlin,BLI,2021-04-25 12:00,143,Air New Zealand,A,Boing-737
Munich,LGB,Manchester,MAN,2020-05-16 10:00,477,La Compagnie,A,Boing-747
Stokholms,STOC,New York,NYCA,2021-09-20 22:00,384,Korean Air,C,Boing-MD
ROME,ROME,London,LGW,2020-02-11 23:00,374,Japan Airlines,B,Airbus-A320
Barcelona,BLA,London,LGW,2021-09-25 22:00,356,Air New Zealand,A,Airbus-A320
Barcelona,BCN,ROME,FCO,2020-02-15 02:00,446,Turkish Airlines,B,Boing-MD
Manchester,MHT,London,NHR,2021-01-31 19:00,403,Korean Air,B,Airbus-A380
Munich,SBA,Berlin,BTV,2021-01-09 04:00,477,EVA Air,C,Airbus-A320
London,NHR,Munich,SBA,2020-12-15 21:00,385,Emirates,C,Boing-MD
Stokholms,STOC,Barcelona,BCN,2021-06-23 12:00,402,Emirates,C,Boing-737
Madrid,MAD,Munich,LGB,2021-11-13 16:00,192,Qatar Airways,C,ATR-72
Stokholms,STOC,Tehran,IKA,2020-05-28 00:00,449,La Compagnie,B,ATR-72
New York,EWR,ROME,FCO,2021-04-27 10:00,341,EVA Air,B,Airbus-A320
ROME,CIA,New York,JFK,2020-07-21 01:00,481,Korean Air,B,Boing-747
ROME,FCO,New York,JFK,2021-11-10 09:00,411,Air New Zealand,A,Boing-737
London,NHR,Stokholms,ARN,2020-08-31 09:00,119,Korean Air,B,Airbus-A320
Tehran,THR,Manchester,MHT,2020-11-19 14:00,484,La Compagnie,C,Airbus-A320
New York,EWR,London,LOND,2020-05-15 20:00,428,La Compagnie,A,Boing-MD
Madrid,MAD,London,LOND,2020-05-10 08:00,263,EVA Air,A,Boing-MD
London,NHR,Barcelona,BCN,2020-02-24 02:00,347,La Compagnie,A,Airbus-A380
London,LOND,Manchester,MAN,2020-03-30 10:00,448,Singapore Airlines,C,Boing-737
Berlin,BTV,Munich,MUC,2021-03-20 04:00,282,Qatar Airways,A,Airbus-A380
ROME,CIA,Stokholms,ARN,2021-05-01 00:00,398,Emirates,C,Boing-747
Tehran,THRA,Berlin,BLI,2020-04-06 07:00,206,Korean Air,B,Boing-737
Stokholms,ARN,Berlin,BER,2020-09-16 14:00,473,Turkish Airlines,C,Boing-MD
Tehran,IKA,ROME,CIA,2021-09-01 00:00,216,La Compagnie,B,Airbus-A320
ROME,FCO,Manchester,MAN,2020-04-26 03:00,488,Turkish Airlines,A,ATR-72
Berlin,BTV,Munich,LGB,2021-09-15 23:00,448,Singapore Airlines,C,Boing-747
Berlin,BLI,Tehran,THRA,2021-09-08 22:00,172,Emirates,B,Boing-MD
Manchester,MHT,Munich,MUC,2021-05-24 17:00,478,Qatar Airways,C,ATR-72
ROME,CIA,Barcelona,BCN,2021-07-06 05:00,301,La Compagnie,A,Boing-747
Stokholms,ARN,New York,JFK,2020-04-08 01:00,163,Singapore Airlines,B,Boing-747
Stokholms,STOC,New York,EWR,2020-08-23 17:00,101,Turkish Airlines,B,Airbus-A320
Tehran,IKA,ROME,CIA,2021-05-09 16:00,169,La Compagnie,C,Boing-747
Munich,SBA,Barcelona,BCN,2020-01-11 00:00,250,Virgin Atlantic,B,Boing-747
Berlin,BLI,London,LOND,2020-11-07 16:00,102,Virgin Atlantic,A,Airbus-A380
New York,NYCA,London,LGW,2020-02-09 03:00,202,Emirates,A,ATR-72
ROME,CIA,Barcelona,BCN,2021-03-03 11:00,179,Singapore Airlines,B,Boing-737
Barcelona,BCN,London,LOND,2021-05-15 10:00,334,Korean Air,C,Airbus-A380
New York,EWR,Munich,SBA,2021-01-30 21:00,348,Japan Airlines,A,ATR-72
ROME,ROME,Madrid,MAD,2020-07-30 13:00,231,Emirates,C,Airbus-A320
ROME,ROME,London,STN,2020-10-05 16:00,202,Virgin Atlantic,B,Airbus-A380
Munich,MUC,New York,JFK,2020-05-09 19:00,297,La Compagnie,A,Boing-737
Munich,SBA,Manchester,MAN,2021-04-12 04:00,104,Turkish Airlines,B,Boing-737
Munich,MUC,Berlin,BLI,2020-01-03 12:00,499,Korean Air,C,Boing-737
Barcelona,BCN,Stokholms,ARN,2021-01-19 23:00,338,La Compagnie,A,Boing-MD
Manchester,MHT,Munich,LGB,2020-09-13 09:00,279,EVA Air,C,Boing-747
Manchester,MHT,Barcelona,BLA,2021-11-02 13:00,117,Singapore Airlines,C,Boing-747
London,NHR,New York,EWR,2021-03-22 13:00,116,Virgin Atlantic,B,Airbus-A380
Berlin,BTV,Manchester,MAN,2020-05-03 15:00,368,EVA Air,B,Airbus-A320
ROME,CIA,Tehran,THR,2021-03-06 04:00,486,Virgin Atlantic,C,Airbus-A320
New York,JFK,ROME,FCO,2020-02-22 04:00,342,Virgin Atlantic,B,Boing-MD
Berlin,BTV,Barcelona,BCN,2021-06-01 06:00,400,Japan Airlines,B,Airbus-A380
New York,JFK,Berlin,BLI,2021-11-27 17:00,167,Korean Air,C,Airbus-A380
Madrid,MAD,Munich,LGB,2020-05-26 22:00,229,Virgin Atlantic,A,Airbus-A380
Berlin,BLI,ROME,FCO,2021-01-26 20:00,412,Turkish Airlines,B,ATR-72
New York,EWR,Berlin,BTV,2021-04-08 15:00,125,EVA Air,B,Boing-MD
Berlin,BTV,Munich,SBA,2020-09-12 14:00,327,La Compagnie,C,Boing-MD
Madrid,MAD,New York,JFK,2021-09-10 18:00,161,Korean Air,C,Boing-MD
ROME,FCO,London,NHR,2021-04-14 06:00,175,Air New Zealand,B,Boing-737
Tehran,THRA,New York,NYCA,2020-04-18 16:00,244,Qatar Airways,C,Boing-MD
ROME,ROME,London,STN,2020-06-17 01:00,432,Emirates,B,Airbus-A320
Stokholms,ARN,Madrid,MAD,2020-06-07 13:00,283,Emirates,C,ATR-72
London,LOND,Berlin,BTV,2021-08-17 13:00,178,Qatar Airways,A,Airbus-A320
London,NHR,Madrid,MAD,2021-11-02 07:00,344,Air New Zealand,A,Boing-747
Tehran,THR,London,LOND,2020-06-11 10:00,370,Emirates,B,Airbus-A380
London,LOND,Berlin,BLI,2021-08-25 16:00,209,Singapore Airlines,A,Airbus-A380
Munich,LGB,London,LOND,2021-06-06 00:00,431,Singapore Airlines,A,Boing-MD
Berlin,BER,New York,EWR,2020-06-10 02:00,149,Air New Zealand,B,ATR-72
Munich,MUC,Tehran,IKA,2020-04-03 20:00,178,Emirates,B,Airbus-A380
London,LGW,Berlin,BTV,2020-08-21 00:00,348,Emirates,B,Airbus-A320
Berlin,BER,Tehran,THR,2021-07-01 19:00,465,Qatar Airways,A,Boing-737
Tehran,THR,Barcelona,BLA,2021-10-19 02:00,362,Korean Air,B,Boing-737
Stokholms,ARN,Madrid,MAD,2021-05-31 13:00,189,Japan Airlines,B,Boing-MD
Stokholms,STOC,Munich,SBA,2021-07-30 05:00,181,Qatar Airways,A,Boing-MD
Berlin,BER,Tehran,IKA,2021-08-10 04:00,447,Air New Zealand,A,Boing-747
London,LOND,Manchester,MAN,2021-04-20 19:00,175,Korean Air,C,Boing-MD
Berlin,BER,Stokholms,STOC,2020-02-15 03:00,491,Korean Air,C,Airbus-A380
Barcelona,BCN,Tehran,THRA,2020-02-01 06:00,117,Air New Zealand,B,Airbus-A380
Barcelona,BLA,Berlin,BER,2020-01-17 09:00,472,EVA Air,C,Airbus-A380
Berlin,BTV,New York,EWR,2021-11-18 11:00,405,Virgin Atlantic,C,Boing-747
ROME,ROME,Berlin,BER,2021-08-20 08:00,448,Japan Airlines,C,Boing-737
Munich,SBA,London,NHR,2021-02-06 12:00,251,Japan Airlines,B,Boing-747
ROME,FCO,Barcelona,BLA,2021-04-23 21:00,151,Korean Air,B,Boing-747
London,NHR,Munich,MUC,2020-08-08 14:00,160,Japan Airlines,B,Airbus-A320
Tehran,THRA,Munich,LGB,2020-03-16 00:00,425,Turkish Airlines,C,Airbus-A380
New York,NYCA,Stokholms,ARN,2020-05-30 22:00,439,Air New Zealand,A,Airbus-A380
Munich,LGB,ROME,FCO,2020-10-16 20:00,430,Virgin Atlantic,A,Boing-737
Barcelona,BLA,Munich,SBA,2020-03-26 04:00,425,Turkish Airlines,B,Airbus-A320
Manchester,MAN,New York,EWR,2021-02-12 20:00,399,Japan Airlines,A,Airbus-A380
ROME,ROME,Stokholms,STOC,2020-12-25 19:00,166,Japan Airlines,A,Boing-737
Stokholms,STOC,Manchester,MHT,2021-12-01 08:00,459,Qatar Airways,C,ATR-72
Barcelona,BCN,London,STN,2020-05-21 17:00,422,Virgin Atlantic,C,Airbus-A380
Munich,SBA,ROME,FCO,2021-10-21 11:00,495,Air New Zealand,B,Airbus-A380
London,LGW,Berlin,BTV,2021-06-10 21:00,270,La Compagnie,B,Airbus-A320
London,LGW,Munich,MUC,2021-10-01 06:00,474,Virgin Atlantic,B,Boing-MD
New York,NYCA,ROME,FCO,2021-10-16 16:00,253,Virgin Atlantic,C,Boing-737
